source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,random_index,teff_gspphot,logg_gspphot,lum_flame,mass_flame,radius_flame,evolstage_flame,distance_pc,hz_center_m
6035628862897694080,243.54410452528438,-32.634741610842816,4.270548129993633,238.52676,13.4356365,24196898,4697.9653,4.5635,0.23802523,0.7352938,0.7367904,277,234.16197864078183,72986593302.63162
6035743585752249472,242.15710691423675,-32.973532474996574,3.5890982523074286,24.46169,18.093401,24182594,3412.8396,4.8044,0.01810702,,0.35477033,,278.6215170780295,20130523850.811222
6037900110318779776,247.00368097242747,-29.621835344502294,4.153514835553883,84.42383,16.113342,24224338,3675.0178,4.7041,0.055530615,0.54947567,0.56876904,171,240.7599441899302,35253142441.15273
6058734687460339456,183.68126199440195,-60.06617335670321,3.8933774660219505,41.95608,17.665316,24069368,3511.0737,4.8238,0.021250961,,0.39372578,,256.8464035987108,21808253371.862003
6784516780998650368,319.8303310353666,-31.10403440750924,4.828121604612485,196.48378,10.9429865,24211529,5699.963,4.3478,1.2998637,0.9524246,1.1665585,368,207.1198867577533,170561301287.4607
30099959739759744,50.08364782389445,14.8925252073757,6.35473986546653,110.427986,16.476114,24059108,3463.799,4.8713,0.016146505,,0.35301268,,157.3628537391885,19009507383.67543
128617262445496320,42.78140276402126,28.892094196903898,3.4358218436577133,25.904778,17.914293,24270781,3440.6475,4.615,0.012699218,,0.31816202,,291.05117945679575,16858544430.659924
172164107658458752,69.23551948313104,33.391131156107555,3.4924094856240506,15.206933,18.15722,24128485,3477.3435,4.3041,0.018669747,,0.4009144,,286.33526627285295,20440937378.337456
221762286913258624,54.60335333632601,36.64284652604882,3.862270556213674,51.56581,16.49074,24256685,3744.728,4.7813,0.037597463,,0.45999134,,258.9150566863283,29007537419.180687
317330398785982592,21.853233709740607,34.36874482836654,4.004677419240331,159.54852,11.176362,24065015,5603.407,4.2672,1.6110513,0.9469718,1.3423831,413,249.70800274587293,189883085957.79462
434213638782132352,46.211297628599034,46.33731120515402,3.447045037063989,202.25758,8.443077,23810553,5038.0713,2.9165,37.877853,2.5009584,8.079863,514,290.1035493437438,920712995131.6516
474025232538402816,55.62469917070795,59.32637026584985,3.8476482916491994,29.610748,18.155956,24254044,3285.158,4.8794,0.016440416,,0.39579815,,259.8990147229321,19181739625.52673
638239424450791808,141.3701572439656,22.514144182225696,5.849190371632704,36.04287,18.067352,24294559,3279.9465,5.0417,0.0054884395,,0.22961725,,170.963831994558,11082966811.013266
664510949126187136,129.51909214092075,20.659720019657854,5.5484096406649295,59.287334,16.958553,24073946,3358.6943,4.8451,0.01673312,,0.38218397,,180.23182583183575,19351741173.157677
977632962860687744,106.14893209900166,46.195112263570124,3.7773058136763407,226.83022,11.673654,23895322,5926.054,4.3502,1.1432507,1.0551454,1.0246718,209,264.7389566339426,159956661853.81976
1148910142591896064,116.72784082915562,83.72896510925852,3.8904197457746204,155.5806,15.139621,23855003,3698.8489,4.4261,0.08165752,,0.6976927,332,257.04167296757595,42749367185.16983
1578283043990225408,190.07624926419788,58.75348779595928,4.920972977298158,90.92544,17.023626,24216625,3388.5735,4.8504,0.018441245,,0.39393878,,203.2118454243263,20315462406.75355
1795965760510824960,328.3804337013413,24.3013862220281,5.954294157876954,146.28044,15.366109,24098294,3667.5447,4.746,0.042501874,0.5164081,0.51046014,169,167.94601903856176,30841510118.976875
